,humidity,windspeed,pressure,temp,conditions
20011,81.89,6.4,1014.3,79.9,3.0
4046,39.89,7.3,1032.0,20.0,3.0
3291,28.89,22.6,1007.2,69.2,3.0
8599,49.24,20.8,1006.6,54.2,3.0
8958,58.84,14.0,1016.6,45.2,3.0
20502,69.13,15.8,1019.0,41.8,2.0
13282,77.08,17.4,1011.8,67.6,2.0
8564,49.61,9.3,1021.5,40.6,1.0
15969,36.17,11.4,1021.5,66.7,1.0
11018,70.96,14.4,1013.0,45.7,2.0
8029,66.51,13.1,1010.0,71.3,3.0
21308,54.45,11.6,1013.0,47.0,3.0
1788,44.48,12.7,1018.8,55.3,3.0
12471,60.29,18.0,1016.3,40.7,2.0
10557,70.9,18.1,1015.4,60.8,3.0
14642,83.07,15.4,1010.7,75.6,2.0
8881,83.1,9.5,1015.1283048687221,41.2,6.0
20122,49.25,10.1,1022.2,78.5,1.0
99,87.4,11.7,1009.3,75.4,2.0
11728,72.84,8.1,1015.8,56.0,2.0
5615,59.17,13.9,1024.1,47.1,1.0
197,40.51,16.4,1012.0,72.8,1.0
6121,13.35,16.8,1006.0,102.4,3.0
6252,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
10754,89.35,11.2,1011.0,49.5,1.0
21039,97.22,9.2,1027.4,38.3,6.0
19105,78.97,10.4,1016.8,76.3,3.0
4035,60.96,15.2,1016.9,57.9,1.0
4528,34.33,27.5,1012.7,42.0,3.0
2608,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
8703,69.15,11.9,1020.3,74.2,1.0
14214,36.85,11.9,1015.8,53.6,1.0
4993,84.25,9.2,1023.2,17.3,3.0
3593,77.82,31.8,1011.4,30.8,7.0
632,66.53,10.7,1012.8,65.3,3.0
6999,32.41,14.0,1012.0,77.9,1.0
8641,63.99,6.7,1016.0,64.4,1.0
17497,70.02,14.2,1016.9,87.0,3.0
20549,72.61,7.8,1015.1283048687221,73.4,1.0
10891,70.6,10.3,1006.6,70.8,1.0
19551,41.65,16.1,1014.1,63.7,3.0
6805,20.01,22.0,1012.6,85.7,1.0
15052,60.65,8.3,1012.6,65.3,3.0
15935,63.02,11.2,1014.1,39.0,3.0
19595,71.96,9.6,1019.4,49.1,3.0
13592,67.76,10.6,1015.1283048687221,36.1,2.0
3846,47.27,16.1,1016.0,71.1,1.0
2001,100.0,9.3,1017.8,43.1,5.0
520,25.79,18.9,1016.3,59.5,1.0
10188,54.59,21.7,1006.6,47.5,2.0
783,66.54,24.2,1016.1,43.0,2.0
17347,70.11,6.6,1014.4,76.1,1.0
6904,61.54,12.9,1015.1,71.5,3.0
1567,10.69,5.9,1011.4,77.3,1.0
21289,74.71,11.9,1012.1,81.4,5.0
15735,75.32,4.6,1013.7,78.5,2.0
11268,77.99,6.7,1015.8,68.3,2.0
13415,61.71,10.0,1014.9,81.3,3.0
21299,42.32,16.7,1020.2,51.7,3.0
8500,74.69,9.7,1014.8,51.7,2.0
12213,73.41,18.9,1010.0,77.1,1.0
12086,37.13,10.9,1010.8,74.8,3.0
10149,84.19,8.0,1021.4,64.5,3.0
701,93.39,14.7,1010.7,56.2,2.0
12155,76.43,21.6,1015.6,51.3,2.0
8550,55.91,15.6,1021.8,55.8,1.0
14888,35.62,12.5,1015.2,61.4,1.0
14473,80.51,8.0,1018.9,68.1,2.0
8805,57.54,19.9,1008.5,62.8,3.0
19044,39.84,12.1,1015.0,78.3,1.0
3867,62.28042364342921,8.9,1015.1283048687221,54.6,1.0
8449,68.58,19.6,1010.4,76.9,3.0
5870,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
19003,85.47,20.2,1018.1,56.7,2.0
2803,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
1158,66.71,18.9,1010.0,75.0,2.0
9771,63.3,22.0,1015.1283048687221,65.9,3.0
18113,58.65,10.7,1022.8,55.8,1.0
12926,50.45,13.4,1017.4,58.5,3.0
1731,76.63,18.3,1008.7,69.4,2.0
18716,41.75,15.8,1013.0,79.4,1.0
6620,50.39,19.9,1020.2,66.7,1.0
8588,57.1,8.9,1014.8,78.8,2.0
2659,27.72,13.3,1013.1,84.4,1.0
1029,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
2490,82.31,9.2,1022.3,37.2,3.0
12234,53.08,12.3,1008.6,74.9,5.0
6835,65.96,14.4,1017.8,69.8,1.0
9264,66.05,20.8,1014.0,40.6,1.0
18859,74.28,16.9,1014.9,49.8,3.0
471,52.84,24.6,1016.6,45.8,2.0
9191,60.85,10.5,1013.2,63.5,1.0
14563,61.12,13.6,1010.0,81.5,5.0
14562,13.85,13.9,1008.8,71.3,1.0
4766,39.6,11.9,1011.5,77.6,1.0
5766,75.27,12.0,1007.1,64.1,2.0
8431,66.67,30.4,1001.2,76.0,2.0
10449,75.43,16.7,1011.3,76.5,2.0
16385,50.06,15.5,1016.6,71.1,1.0
3641,68.98,13.8,1015.1283048687221,22.0,1.0
15440,63.06,19.0,1018.7,64.8,3.0
12068,84.36,13.8,1008.4,72.0,2.0
14518,78.2,14.5,1009.5,72.9,2.0
5947,72.18,7.6,1021.4,70.6,1.0
12795,82.27,9.7,1028.4,51.5,2.0
566,22.9,9.2,1019.1,63.5,1.0
18279,73.49,9.9,1017.0,83.2,1.0
8,65.11,23.6,1014.1,61.2,2.0
2827,69.18,31.1,1015.1283048687221,32.3,3.0
7537,35.83,14.7,1013.2,42.1,1.0
16278,58.3,7.8,1015.1283048687221,75.7,1.0
4775,69.95,14.3,1011.9,57.5,3.0
8955,53.26,15.3,1019.1,63.3,1.0
19939,82.46,15.2,1021.3,63.4,2.0
16779,43.32,15.5,1013.7,71.0,1.0
12582,86.91,8.2,1017.1,64.2,2.0
12585,53.48,18.3,1009.0,78.5,2.0
11978,83.55,12.0,1015.1283048687221,52.2,2.0
1508,66.88,18.5,1014.2,63.4,3.0
17377,95.0,8.9,1012.2,33.3,7.0
7438,65.83,20.7,1018.0,43.4,3.0
1470,64.13,17.1,1016.9,43.3,3.0
19181,86.01,8.0,1012.0,66.3,2.0
5290,81.62,11.4,1020.6,61.9,2.0
16131,78.08,10.1,1007.1,68.3,2.0
12516,48.71,16.1,1018.3,67.8,1.0
961,42.07,16.7,1013.1,52.7,1.0
10374,80.06,38.2,1008.4,73.5,2.0
10647,62.44,14.2,1016.8,52.5,1.0
10531,62.1,12.8,998.7,75.3,5.0
2523,69.07,20.4,1014.7,44.6,2.0
19592,87.73,11.3,1011.6,47.4,2.0
21211,53.47,12.8,1028.3,65.2,1.0
11373,78.35,14.4,1005.6,69.0,2.0
4287,95.14,8.7,1022.1,36.4,2.0
5748,40.07,17.5,1008.5,80.1,1.0
5592,42.59,12.9,1017.2,71.8,1.0
2110,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
2399,49.02,10.2,1019.9,45.5,1.0
1059,27.65,9.1,1013.8,64.4,1.0
7442,79.15,7.6,1014.9,82.0,2.0
12630,73.14,14.2,1010.3,74.5,2.0
15752,57.14,21.4,1013.5,82.1,1.0
4680,43.79,9.1,1017.9,72.3,1.0
17150,58.06,7.6,1023.2,48.4,3.0
18804,78.32,12.9,1009.6,67.6,3.0
14309,79.68,8.5,1015.1283048687221,32.3,3.0
13075,75.82,11.2,1011.4,81.4,2.0
21079,60.24,11.4,1010.4,73.8,5.0
20033,23.57,17.4,1015.1283048687221,64.4,5.0
481,28.8,15.0,1012.9,76.0,1.0
10418,65.27,8.6,1010.6,76.1,3.0
20872,79.06,5.1,1015.1283048687221,72.0,2.0
15439,47.96,15.0,1009.3,59.3,3.0
11945,76.8,21.4,1007.6,82.8,3.0
4901,48.71,18.2,1015.5,41.4,3.0
3526,63.58,16.2,1010.2,30.6,3.0
6389,18.29,15.6,1006.9,81.3,1.0
7483,72.93,15.5,1009.6,66.5,3.0
18392,75.23,20.3,1007.0,60.9,3.0
10653,27.59,20.3,1010.2,80.9,3.0
4748,61.3,14.9,1024.2,28.9,3.0
5181,24.49,9.2,1024.6,42.2,1.0
2077,75.01,16.8,1036.1,24.5,1.0
13404,51.16,13.6,1011.4,60.0,2.0
5781,19.87,18.8,1003.5,97.1,1.0
5122,50.6,22.6,1004.4,54.5,1.0
3592,33.87,16.9,1013.0,77.7,1.0
12870,43.9,27.5,998.3,71.9,1.0
8855,74.59,11.2,1015.2,61.2,4.0
4564,72.28,8.1,1017.2,71.7,1.0
20280,95.38,18.9,1015.1283048687221,56.5,6.0
15430,62.11,12.7,1016.4,48.7,3.0
5896,43.81,17.2,1017.3,66.0,3.0
13506,91.9,9.6,1013.4,74.9,2.0
7914,29.84,20.6,1009.3,77.5,2.0
16616,89.57,15.9,1014.0,56.6,6.0
21015,80.54,10.9,1018.2,51.1,2.0
4782,76.89,9.8,1015.1283048687221,65.3,2.0
10289,75.76,14.8,1001.8,51.9,2.0
19521,51.43,6.4,1028.8,57.7,1.0
8735,46.35,14.0,1023.3,39.6,3.0
17673,74.28,8.1,1015.1283048687221,70.0,3.0
735,89.03,10.2,1009.8,51.1,2.0
13474,83.04,9.4,1019.9,65.0,3.0
19569,81.32,11.6,1013.2,72.1,2.0
5810,42.58,21.3,1011.8,59.3,3.0
10799,37.19,11.6,1022.8,62.3,1.0
5049,86.34,11.6,1010.9,72.7,2.0
3212,54.9,6.1,1029.3,35.3,1.0
20410,75.0,19.1,1017.2,82.3,2.0
2646,16.07,11.4,1015.1283048687221,63.7,1.0
1334,64.13,17.1,1016.9,43.3,3.0
16370,81.96,6.2,1018.4,65.1,2.0
2503,69.36,12.9,1016.3,65.5,3.0
17899,67.46,11.0,1017.0,72.7,5.0
313,59.35,20.1,1017.0,47.4,2.0
13068,64.38,17.9,1014.2,72.5,2.0
12452,56.54,18.7,1020.6,42.9,1.0
15449,62.54,11.8,1007.0,48.2,2.0
15484,71.15,23.5,1006.1,60.4,2.0
12383,78.87,21.6,1009.5,69.8,2.0
8534,83.78,17.1,999.5,56.6,2.0
11378,65.35,14.8,1011.4,88.0,3.0
4377,85.18,17.2,1010.3,50.7,2.0
8493,61.14,10.3,1019.7,58.6,3.0
4412,12.3,18.5,1013.0,61.7,1.0
6101,49.4,18.5,1008.3,68.6,5.0
14257,70.29,17.4,1015.1283048687221,53.2,3.0
1963,19.11,11.3,1005.8,101.9,1.0
14653,59.97,16.4,1011.0,50.6,2.0
12684,54.05,13.3,1028.7,37.8,2.0
7479,81.73,14.7,1015.1283048687221,73.0,2.0
1482,64.13,17.1,1016.9,43.3,3.0
7231,66.54,12.5,1018.8,59.0,2.0
13991,67.24,17.2,1016.4,51.5,2.0
5039,56.65,17.2,1017.9,62.6,1.0
4108,71.67,18.3,1036.0,26.9,1.0
16999,48.37,14.5,1018.1,51.4,3.0
11664,42.42,6.6,1015.0,67.1,1.0
19526,49.26,13.8,1017.3,46.3,3.0
20921,54.29,8.7,1017.7,46.1,1.0
15956,69.3,12.0,1008.7,75.3,3.0
75,53.08,10.0,1018.8,50.3,1.0
973,72.27,12.4,1017.1,46.1,2.0
11558,51.09,10.9,1026.1,38.9,1.0
19967,68.32,15.0,1002.0,77.2,2.0
14665,75.13,12.8,1014.1,68.4,5.0
12200,63.0,8.3,1020.1,75.1,1.0
946,43.6,12.8,1016.6,49.2,2.0
18815,76.35,9.4,1016.5,83.0,1.0
5064,40.06,11.4,1021.3,66.9,3.0
13688,70.02,11.9,1014.2,71.5,3.0
4299,90.28,7.4,1018.5,62.1,6.0
3080,70.13,11.0,1016.6,26.8,3.0
8497,63.22,11.1,1034.5,33.5,3.0
2809,49.21,6.9,1016.7,65.8,1.0
6091,20.98,21.5,1005.2,84.6,1.0
15872,47.11,14.5,1017.2,60.9,2.0
2947,76.56,13.9,1035.3,23.9,1.0
9213,74.82,10.3,1001.4,55.2,2.0
705,84.9,17.1,1011.5,76.2,6.0
18025,51.62,13.1,1012.1,72.9,1.0
15960,87.09,11.9,1007.0,50.1,2.0
17910,59.67,6.1,1029.1,44.0,1.0
4288,17.6,11.2,1014.5,62.2,1.0
450,92.9,14.4,1010.7,56.7,2.0
18197,68.12,20.8,1017.2,51.6,2.0
18754,81.66,7.1,1012.7,74.6,2.0
20133,49.05,25.1,1005.6,42.5,2.0
5699,70.18,4.1,1020.4,58.6,3.0
8729,65.03,16.8,1018.5,74.4,1.0
17741,66.12,12.9,1013.3,77.5,1.0
13828,24.04,22.9,1017.5,57.8,3.0
21255,50.58,10.3,1015.5,32.3,3.0
18673,54.14,14.2,1005.8,53.5,2.0
15153,65.56,12.1,1013.4,77.5,1.0
20001,74.13,6.8,1015.7,75.0,3.0
5490,49.51,18.0,1010.2,75.8,1.0
14213,82.53,7.4,1012.2,78.8,2.0
15487,29.93,16.1,1015.1283048687221,44.4,1.0
16181,40.91,8.4,1029.1,49.9,1.0
18261,77.21,5.3,1015.7,77.9,3.0
16229,84.24,5.8,1011.9,60.1,2.0
3792,25.06,18.3,1006.5,77.2,1.0
19890,73.81,10.6,1015.3,51.4,3.0
6370,68.32,22.7,1014.5,64.8,3.0
12221,70.97,21.6,1001.1,42.0,2.0
11861,56.55,9.7,1012.0,73.4,3.0
15288,57.03,8.8,1014.9,61.5,3.0
11757,8.28,15.1,1006.8,92.9,1.0
11059,64.68,14.2,1012.7,59.0,3.0
20719,85.04,31.5,1015.1283048687221,39.2,6.0
16877,91.67,16.9,1026.4,36.0,2.0
12392,68.12,11.9,1015.1283048687221,54.8,1.0
15746,62.46,21.3,1006.0,58.5,2.0
21388,65.56,17.2,1015.1283048687221,82.5,1.0
15718,84.04,12.4,1016.2,75.5,2.0
19376,76.61,12.2,1015.6,74.0,2.0
8119,49.94,14.8,1018.4,77.6,1.0
14638,97.55,13.3,1016.8,39.3,6.0
14315,76.57,22.9,1007.8,46.6,2.0
10973,92.81,6.0,1019.1,66.4,2.0
20697,68.34,9.7,1010.0,72.1,3.0
20107,75.27,7.3,1015.3,81.2,2.0
15755,49.94,14.0,1020.4,45.3,1.0
2666,23.3,12.8,1022.3,55.8,1.0
11479,68.4,14.3,1010.3,78.4,2.0
5339,68.23,14.3,1012.4,65.0,3.0
20627,52.44,22.5,1015.6,72.9,2.0
10612,61.43,10.7,1022.7,55.4,1.0
3292,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
7763,69.86,7.8,1015.6,78.5,1.0
20939,57.94,15.2,1017.3,51.7,1.0
19299,70.97,7.2,1015.1283048687221,73.2,1.0
20255,66.58,16.9,1014.2,61.7,2.0
19849,58.85,8.1,1010.9,51.2,3.0
19609,40.03,22.1,1024.5,41.5,1.0
5242,64.13,17.1,1016.9,43.3,3.0
9328,76.79,9.2,1019.9,50.3,1.0
5906,60.73,13.5,1011.1,62.8,1.0
12761,51.89,7.8,1019.0,64.1,1.0
17313,76.0,11.1,1021.0,84.1,3.0
20974,68.06,10.7,1016.0,80.9,5.0
3360,57.23,24.4,1019.1,50.4,1.0
6982,28.39,26.4,1012.2,81.5,1.0
5367,15.04,22.1,1008.4,70.8,1.0
10434,66.68,13.4,1012.6,73.5,3.0
20600,58.07,13.7,1019.4,45.8,3.0
17655,73.45,14.9,1020.6,49.7,2.0
7076,38.94,21.4,1012.0,73.4,1.0
11456,46.68,24.2,1011.8,50.8,3.0
7603,75.36,13.5,1014.7,68.6,3.0
4925,42.78,6.6,1016.4,56.5,1.0
16157,59.55,19.3,1007.5,74.1,2.0
15341,73.92,10.7,1017.6,83.8,5.0
5458,60.02,11.2,1018.1,60.1,1.0
18268,53.68,13.7,1018.6,78.3,3.0
17308,72.68,24.2,1015.6,63.8,2.0
5719,53.57,21.7,1013.3,67.3,2.0
1613,93.3,6.9,1014.1,63.3,6.0
3822,63.15,9.3,1015.9,68.1,3.0
9419,78.49,11.7,1001.5,54.9,2.0
19388,59.42,15.0,1019.0,36.4,1.0
17736,72.18,13.9,1006.5,77.3,2.0
14567,74.94,9.8,1012.5,72.5,2.0
18932,82.2,13.7,1015.1283048687221,74.0,2.0
8361,56.74,15.1,1007.9,80.2,3.0
12678,75.92,8.3,1016.8,83.1,2.0
18784,69.16,12.4,1012.0,69.3,3.0
5898,54.12,11.5,1010.1,61.3,1.0
13876,84.36,10.4,1015.1283048687221,47.3,2.0
18397,66.06,9.5,1015.3,46.3,2.0
5111,9.27,11.4,1015.1283048687221,73.8,1.0
13811,35.8,15.0,1010.3,74.7,1.0
20988,78.55,7.2,1012.9,47.1,2.0
12638,76.64,16.0,1014.0,75.4,5.0
16803,70.16,12.8,1014.0,79.2,1.0
18111,91.68,14.3,1012.7,49.2,3.0
6807,41.39,22.4,1010.1,81.5,5.0
3773,63.03,20.8,1012.8,54.2,1.0
836,47.25,21.6,1008.6,56.5,3.0
6351,54.14,10.2,1023.9,68.3,3.0
20091,76.44,11.8,1009.5,74.3,2.0
7863,87.18,9.2,1017.8,80.4,2.0
14971,66.19,7.4,1013.4,77.5,2.0
2751,48.96,20.7,1013.4,40.8,1.0
6797,31.6,11.2,1017.8,74.6,1.0
16022,89.46,16.9,1010.2,63.0,2.0
167,85.11,15.7,1009.0,66.4,2.0
2624,75.27,9.9,1012.6,83.5,1.0
12956,69.33,11.1,1025.6,66.5,3.0
20105,29.99,19.7,1015.1283048687221,72.7,1.0
7320,46.5,20.1,1012.4,60.3,1.0
8656,64.46,12.7,1013.5,80.5,3.0
20758,37.41,14.4,1017.3,73.6,1.0
14372,59.52,11.5,1018.4,60.3,1.0
8985,71.63,23.6,1009.9,86.2,3.0
1704,73.62,14.6,1022.2,55.2,6.0
15203,70.22,13.2,1030.1,50.7,6.0
19810,84.45,14.8,1019.9,36.8,7.0
797,89.92,14.9,1011.6,78.1,2.0
6267,22.21,20.5,1009.2,84.2,3.0
18530,52.6,7.9,1018.1,50.4,1.0
20245,60.77,15.0,1006.6,66.0,1.0
13887,66.12,7.3,1015.6,77.4,5.0
17745,53.43,9.9,1016.9,74.3,1.0
15900,63.14,17.6,1016.3,49.5,3.0
4188,84.43,12.5,1009.9,23.3,3.0
13380,55.11,12.8,1022.2,37.8,3.0
13460,72.76,5.2,1022.5,54.0,2.0
11851,69.16,14.9,1015.1283048687221,72.6,1.0
16977,52.62,18.3,1014.2,80.9,1.0
7609,27.7,17.9,1008.8,82.5,1.0
10077,64.22,21.0,1021.1,49.1,6.0
15012,90.67,12.6,1004.5,58.4,2.0
19957,83.78,9.2,1013.2,65.2,2.0
16223,80.32,12.9,1015.9,74.6,2.0
5889,47.12,17.2,1028.9,62.2,2.0
11946,77.98,19.7,1010.0,73.2,2.0
1006,45.51,9.9,1019.0,57.2,1.0
21366,73.88,8.7,1013.2,80.3,3.0
7185,57.48,15.0,1011.4,73.4,2.0
19177,73.22,15.4,1009.7,70.3,2.0
18557,70.2,10.8,1014.8,75.3,1.0
212,11.12,6.9,1011.0,76.9,1.0
4487,71.19,6.1,1023.0,62.7,1.0
19565,81.43,4.8,1021.7,65.3,3.0
10859,75.96,11.4,1008.4,41.8,2.0
8004,33.36,7.7,1012.2,43.3,1.0
1406,42.61,11.8,1018.5,46.5,1.0
14809,62.96,12.7,1012.4,69.9,1.0
19248,66.16,16.9,1013.8,40.7,3.0
2660,55.96,6.5,1017.5,54.7,1.0
15270,76.75,12.6,1016.5,55.8,3.0
8971,63.18,18.7,1017.5,51.5,3.0
8639,75.19,13.9,1015.1283048687221,85.3,1.0
7629,50.28,9.9,1019.3,49.5,1.0
8474,85.71,11.1,1015.2,41.9,4.0
11703,67.75,16.1,1018.9,52.2,2.0
4443,40.36,17.0,1017.7,56.4,1.0
9940,85.34,8.2,1024.9,44.5,3.0
20036,69.81,7.0,1015.1283048687221,77.6,1.0
19519,89.47,9.3,1012.6,71.1,2.0
14970,51.38,14.4,1025.1,42.8,1.0
15515,65.89,25.3,1008.5,33.5,7.0
9706,58.33,12.2,1013.5,81.9,3.0
3735,80.51,10.8,1016.9,58.9,3.0
21085,68.26,13.9,1014.2,81.2,1.0
5518,77.21,23.4,1014.2,57.8,2.0
19024,55.55,15.1,1019.0,74.6,1.0
581,86.09,9.4,1005.5,61.9,6.0
5000,40.8,11.4,1015.4,82.6,5.0
11746,53.78,12.9,1019.9,70.0,1.0
14353,48.78,11.3,1014.8,44.5,1.0
13190,69.4,14.1,1012.1,66.6,1.0
14423,79.73,9.0,1018.6,42.1,3.0
14414,66.29,17.0,1006.8,73.1,2.0
2645,36.05,11.6,1009.8,84.2,1.0
1830,95.51,11.1,1012.5,66.1,2.0
15231,71.61,14.3,1008.4,70.0,1.0
10642,70.41,12.4,1014.9,46.2,2.0
3589,69.48,13.3,1020.9,27.4,1.0
13775,71.8,17.4,1020.7,43.0,2.0
15230,69.22,11.5,1020.3,37.4,2.0
3560,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
10199,50.54,7.5,1014.0,44.4,1.0
4758,63.21,13.0,1015.4,57.2,5.0
4295,75.27,9.9,1012.6,83.5,1.0
6477,26.81,14.4,1008.7,78.9,1.0
8659,64.02,22.9,1016.8,36.6,7.0
16169,85.84,6.3,1010.6,73.8,2.0
17486,61.4,9.1,1016.5,70.0,1.0
7345,60.75,14.5,1025.8,32.8,3.0
12890,59.38,12.5,1013.0,70.3,3.0
14233,70.54,18.2,1015.5,77.4,3.0
20462,43.27,16.5,1020.3,49.0,3.0
8440,76.92,10.1,1010.5,78.8,2.0
1984,59.09,10.3,1007.3,53.4,2.0
14596,80.68,18.8,1011.3,77.6,2.0
19819,56.81,10.1,1024.1,71.0,1.0
18024,29.06,20.8,968.7,47.7,3.0
21016,77.35,7.4,1020.7,33.5,2.0
11541,84.28,10.1,1012.4,76.0,2.0
14847,93.9,12.8,1017.4,49.7,6.0
17218,62.98,11.7,1015.1283048687221,25.6,3.0
3531,42.1,15.0,1029.4,56.3,1.0
1358,50.17,18.3,1014.9,44.0,3.0
6052,37.47,16.4,1013.6,78.5,1.0
12506,35.11,11.9,1016.0,50.4,1.0
21227,36.68,16.9,1012.9,72.7,1.0
18719,57.19,9.6,1015.7,74.0,1.0
7853,65.48,15.5,1010.4,75.1,2.0
16500,69.15,9.7,1015.5,51.6,3.0
10372,67.42,5.6,1015.1283048687221,75.0,1.0
479,78.68,18.2,1018.4,40.3,2.0
19411,88.47,11.6,1016.8,78.4,2.0
15924,74.35,12.8,1011.2,81.4,3.0
17217,65.58,9.2,1023.2,51.9,1.0
57,11.12,6.9,1011.0,76.9,1.0
1091,22.9,9.2,1019.1,63.5,1.0
7254,84.35,13.3,1016.4,73.0,2.0
13607,83.26,18.3,1020.3,63.4,2.0
2787,67.82,15.9,1015.1283048687221,40.2,3.0
16995,85.61,8.8,1009.2,60.0,2.0
13371,55.9,32.4,1008.5,79.8,1.0
2200,62.25,9.0,1015.8,41.4,1.0
15245,65.74,11.5,1010.5,72.0,2.0
15030,65.25,9.8,1014.4,71.7,1.0
17610,66.36,10.5,1022.2,59.8,3.0
14004,67.76,12.1,1016.2,73.5,3.0
9873,56.99,12.2,1019.4,80.1,5.0
19470,61.7,10.7,1019.0,64.4,1.0
4752,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
2740,41.0,18.3,1025.8,30.1,3.0
19687,39.0,20.5,1006.3,62.9,3.0
17946,53.97,27.7,1010.7,51.4,3.0
8498,37.4,20.5,1018.1,45.1,3.0
20344,76.3,9.7,1015.1,40.6,1.0
1414,89.49,27.2,1015.2,68.3,2.0
16341,85.68,14.1,1017.3,70.4,2.0
7328,54.36,17.1,1020.8,75.2,1.0
14493,85.99,11.8,1021.3,41.4,2.0
6538,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
3857,53.05,8.6,1020.1,56.5,1.0
14061,80.57,6.3,1017.4,75.9,2.0
12614,81.38,15.4,1014.5,81.3,2.0
15098,77.49,11.8,1013.9,73.9,2.0
20173,79.59,12.2,1013.8,73.9,1.0
3465,67.79,16.1,1013.5,76.0,3.0
11896,56.95,15.3,1026.1,62.1,1.0
5856,67.21,12.8,1016.6,73.8,1.0
8527,88.13,20.7,1008.2,73.5,2.0
12966,64.38,6.9,1029.2,53.7,3.0
7669,72.26,9.6,1025.8,40.0,2.0
17820,51.22,17.2,1009.0,79.6,1.0
16738,82.83,26.4,1017.3,76.8,2.0
6372,20.87,18.3,1009.1,97.1,1.0
2807,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
8126,53.36,8.6,1011.8,48.3,3.0
8129,76.82,13.5,1006.8,49.4,2.0
970,32.61,18.4,1018.1,61.9,1.0
9914,76.12,15.0,1018.3,69.5,2.0
11088,64.03,20.7,1006.7,40.5,3.0
4013,20.34,18.2,1007.0,81.8,3.0
10341,80.39,8.9,1015.1283048687221,77.4,2.0
19801,54.27,15.3,1020.9,59.5,1.0
3618,17.39,12.4,1019.5,66.6,1.0
15612,89.95,11.8,1010.3,44.4,2.0
2857,32.6,6.9,1019.3,52.9,1.0
8685,84.5,15.7,1005.2,52.3,2.0
10036,75.58,19.4,1013.4,82.1,2.0
16039,38.96,17.2,1013.2,41.8,1.0
10003,79.06,13.7,1013.0,81.5,2.0
1655,50.28,10.3,1016.8,71.8,1.0
5894,91.91,29.1,1015.2,79.7,2.0
15783,22.69,21.8,1015.1283048687221,78.6,1.0
10739,47.19,10.1,1013.2,50.2,3.0
18135,78.17,6.3,1009.7,64.5,5.0
7412,70.21,18.0,1025.6,50.0,3.0
10602,83.81,16.1,1011.3,75.1,2.0
9309,91.59,10.4,1016.0,63.5,3.0
4738,66.89,31.1,1010.3,23.0,3.0
4177,55.24,18.3,1016.0,51.1,3.0
15696,73.48,21.9,1011.8,66.5,3.0
7233,79.91,18.1,1014.7,74.4,3.0
3407,61.73,12.2,1023.6,56.3,3.0
15033,54.48,12.8,1009.7,72.1,1.0
15345,73.12,21.7,1017.9,75.4,2.0
2063,41.11,10.3,1020.0,42.9,1.0
13718,83.36,11.2,1018.9,79.6,2.0
2990,58.7,8.6,1018.2,32.0,1.0
6535,65.64,10.8,1007.1,78.2,5.0
9080,51.71,23.2,1006.0,44.0,2.0
20798,85.93,14.1,1009.9,76.7,2.0
536,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
18617,54.29,11.3,1017.4,58.1,3.0
6882,74.12,8.2,1020.5,69.0,3.0
15302,74.42,12.8,1015.7,78.2,2.0
0,67.29,12.7,1015.8,58.8,1.0
16850,72.5,7.5,1014.8,80.1,1.0
15129,60.98,8.5,1019.5,76.6,2.0
16499,37.03,20.8,1010.3,48.1,3.0
20525,88.1,8.7,1006.7,69.5,2.0
11583,94.57,11.1,1013.4,73.5,2.0
17080,81.63,12.8,1011.1,65.1,2.0
17607,87.64,16.3,1036.1,30.4,4.0
847,22.9,9.2,1019.1,63.5,1.0
16283,59.55,11.3,1018.5,77.5,3.0
7726,68.27,14.8,1024.3,51.4,2.0
8283,44.37,15.3,1010.7,51.5,1.0
8503,68.62,10.2,1015.7,84.1,1.0
2603,51.5,15.0,1002.8,43.5,3.0
11396,77.98,12.8,1019.4,55.3,3.0
3796,45.34,10.6,1016.9,70.0,1.0
11531,72.98,13.6,1010.6,68.5,3.0
17577,96.94,13.0,1021.6,28.3,7.0
13349,90.33,3.7,1015.6,45.8,2.0
5306,56.84,11.3,1018.7,49.5,3.0
4181,40.27,4.5,1022.4,53.5,1.0
4490,90.09,19.1,1009.1,72.0,2.0
19157,68.18,17.2,1015.4,35.2,7.0
16718,70.77,11.3,1015.7,75.2,5.0
17801,62.2,18.9,1012.9,74.5,2.0
827,33.23,19.6,1015.1,49.5,1.0
796,31.5,7.7,1028.8,37.6,1.0
11002,74.23,10.1,1017.0,58.3,2.0
